Rank,Name,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3086,GODS EATER BURST,1/1/2010,Action,0.03,0,0.62,0,0.66
3087,DISNEY'S KIM POSSIBLE 2: DRAKKEN'S DEMISE,1/1/2004,Platform,0.47,0.17,0,0.01,0.66
3088,UM JAMMER LAMMY,1/1/1998,Misc,0.12,0.08,0.41,0.04,0.66
3092,TAIKO NO TATSUJIN DS: TOUCH DE DOKODON!,1/1/2007,Misc,0,0,0.66,0,0.66
3094,SCENE IT? BOX OFFICE SMASH,1/1/2008,Misc,0.33,0.25,0,0.07,0.66
3095,ANIMANIACS TEN PIN ALLEY,1/1/1998,Sports,0.36,0.25,0,0.04,0.66
3102,RADIATA STORIES,1/1/2005,Role-Playing,0.18,0.14,0.29,0.05,0.65
3103,F-ZERO GX,1/1/2003,Racing,0.41,0.11,0.12,0.02,0.65
3106,YOSHI TOPSY-TURVY,1/1/2004,Platform,0.25,0.09,0.3,0.01,0.65
3110,CARTOON NETWORK BLOCK PARTY / CARTOON NETWORK SPEEDWAY DOUBLE PACK,1/1/2005,Misc,0.47,0.17,0,0.01,0.65
3111,WORLD OF DRAGON WARRIOR - TORNEKO: THE LAST HOPE,1/1/1999,Role-Playing,0.02,0.01,0.58,0.04,0.65
3115,ADVANCE WARS 2: BLACK HOLE RISING,1/1/2003,Strategy,0.47,0.17,0,0.01,0.65
3116,FIRE EMBLEM: SHADOW DRAGON,1/1/2008,Role-Playing,0.31,0.03,0.27,0.03,0.65
3118,DRAKENGARD,1/1/2003,Role-Playing,0.19,0.15,0.26,0.05,0.65
3119,SINGSTAR POP HITS,1/1/2007,Misc,0,0.5,0,0.15,0.65
3120,KUNG-FU MASTER,1/1/1987,Action,0.6,0.04,0,0.01,0.65
3123,SINGSTAR R&B,1/1/2007,Misc,0,0.05,0,0.6,0.65
3124,MARY-KATE AND ASHLEY: MAGICAL MYSTERY MALL,1/1/2000,Adventure,0.36,0.24,0,0.04,0.65
3128,STAR OCEAN: FIRST DEPARTURE,1/1/2007,Role-Playing,0.2,0.14,0.22,0.09,0.65
3129,SUPER ROBOT TAISEN IMPACT,1/1/2002,Strategy,0,0,0.65,0,0.65
3132,MECCHA! TAIKO NO TATSUJIN MASTER DS: 7-TSU NO SHIMA NO DAIBOUKEN,1/1/2008,Misc,0,0,0.65,0,0.65
3137,CRASH BANDICOOT PURPLE: RIPTO'S RAMPAGE,1/1/2004,Platform,0.46,0.17,0,0.01,0.64
3150,RAYMAN 3D,1/1/2011,Platform,0.23,0.35,0,0.06,0.64
3164,ONIMUSHA: DAWN OF DREAMS,1/1/2006,Action,0.15,0.12,0.34,0.04,0.64
3169,GRAVITY RUSH,1/1/2012,Action,0.26,0.2,0.09,0.1,0.64
3170,KONAMI COLLECTOR'S SERIES: ARCADE ADVANCED,1/1/2002,Misc,0.46,0.17,0,0.01,0.64
3171,WHITE KNIGHT CHRONICLES II,1/1/2010,Role-Playing,0.23,0.09,0.27,0.05,0.64
3173,JAMPACK VOLUME 13 (RP-T),1/1/2005,Misc,0.31,0.24,0,0.08,0.64
3175,START THE PARTY!,1/1/2010,Misc,0.07,0.42,0,0.14,0.64
3176,CRUIS'N WORLD,1/1/1998,Racing,0.59,0.04,0,0.01,0.64
3180,DONKEY KONG BARREL BLAST,1/1/2007,Racing,0.2,0.26,0.11,0.06,0.64
3185,RED STEEL 2,1/1/2010,Shooter,0.36,0.21,0.01,0.06,0.63
3192,TONY HAWK'S PRO SKATER 2X,1/1/2001,Sports,0.41,0.19,0,0.03,0.63
3203,TAIKO NO TATSUJIN: CHIBI DRAGON TO FUSHIGI NA ORB,1/1/2012,Misc,0,0,0.63,0,0.63
3206,SUPER CASTLEVANIA IV,1/1/1991,Platform,0.32,0.05,0.25,0.01,0.63
3211,MOBILE SUIT Z GUNDAM: AEUG VS. TITANS,1/1/2003,Fighting,0,0,0.63,0,0.63
3212,NFL BLITZ,1/1/2011,Misc,2.43,0.09,0,0.05,2.56
3215,APE ESCAPE 2,1/1/2002,Platform,0.12,0.09,0.38,0.03,0.63
3216,METROID PRIME: TRILOGY,1/1/2009,Shooter,0.43,0.05,0,0.14,0.63
3217,X-MAN,1/1/1982,Action,0.58,0.04,0,0.01,0.63
3222,BATTLE OF GIANTS: DRAGONS,1/1/2009,Strategy,0.31,0.25,0,0.06,0.63
3223,DRAGON QUEST MONSTERS JOKER 3,1/1/2016,Role-Playing,0,0,0.63,0,0.63
3225,SHIN MEGAMI TENSEI: PERSONA 3 FES,1/1/2007,Role-Playing,0.22,0.2,0.16,0.05,0.63
3228,FINAL FANTASY VII INTERNATIONAL,1/1/1997,Role-Playing,0,0,0.59,0.04,0.63
3234,WET,1/1/2009,Shooter,0.22,0.27,0.01,0.11,0.63
3236,BUZZ LIGHTYEAR OF STAR COMMAND,1/1/2000,Platform,0.35,0.24,0,0.04,0.63
3238,NOBUNAGA NO YABOU: HAOUDEN,1/1/1993,Strategy,0.3,0,0.32,0,0.62
3239,VIRTUA COP,1/1/1995,Shooter,0,0,0.62,0,0.62
3242,WWF IN YOUR HOUSE,1/1/1996,Fighting,0.35,0.24,0,0.04,0.62
3245,WILD ARMS 3,1/1/2002,Role-Playing,0.16,0.13,0.29,0.04,0.62
3246,NBA SHOOTOUT '97,1/1/1997,Sports,0.35,0.24,0,0.04,0.62
3252,ASSASSIN'S CREED: REVELATIONS,1/1/2011,Action,3.8,3.97,0.14,1.29,9.19
3261,BEETLE ADVENTURE RACING!,1/1/1999,Racing,0.4,0.2,0,0.02,0.62
3263,DISNEY'S 102 DALMATIANS: PUPPIES TO THE RESCUE,1/1/2000,Platform,0.34,0.23,0,0.04,0.62
3268,HALLOWEEN,1/1/1982,Action,0.58,0.03,0,0.01,0.62
3271,BASS LANDING,1/1/1999,Sports,0.21,0.14,0.23,0.04,0.62
3272,XGRA: EXTREME G-RACING ASSOCIATION,1/1/2004,Racing,0.3,0.24,0,0.08,0.62
3273,MARIO'S PICROSS,1/1/1995,Puzzle,0,0,0.62,0,0.62
3274,PAC-MAN PLAYER'S CHOICE BUNDLE,1/1/2003,Misc,0.48,0.12,0,0.02,0.62
3276,FIGHTERS MEGAMIX,1/1/1996,Fighting,0,0,0.62,0,0.62
3277,BAHAMUT LAGOON,1/1/1996,Role-Playing,0,0,0.62,0,0.62
3280,TOSHOCHU: RUN FOR MONEY,1/1/2012,Adventure,0,0,0.62,0,0.62
3282,NFL QUARTERBACK CLUB 99,1/1/1998,Sports,0.59,0.02,0,0,0.62
3283,SUPER ROBOT TAISEN Α GAIDEN,1/1/2001,Strategy,0,0,0.58,0.04,0.62
3284,FORMULA 1: CHAMPIONSHIP EDITION,1/1/2006,Racing,0,0.57,0.04,0,0.61
3287,SINGSTAR SINGALONG WITH DISNEY,1/1/2008,Misc,0,0.04,0,0.57,0.61
3290,NFL FEVER 2003,1/1/2002,Sports,0.46,0.13,0,0.02,0.61
3294,2 GAMES IN 1: SONIC BATTLE & CHUCHU ROCKET!,1/1/2005,Misc,0.44,0.16,0,0.01,0.61
3296,DORA THE EXPLORER: SUPER SPIES,1/1/2004,Platform,0.44,0.16,0,0.01,0.61
3300,COOKING MAMA 4: KITCHEN MAGIC!,1/1/2011,Simulation,0.5,0.07,0,0.04,0.61
3301,TEXAS HOLD 'EM POKER,1/1/2004,Misc,0.44,0.16,0,0.01,0.61
3302,TIME CRISIS 3,1/1/2003,Shooter,0.3,0.23,0,0.08,0.61
3303,CABELA'S MONSTER BUCK HUNTER,1/1/2010,Sports,0.58,0,0,0.03,0.61
3306,NEW PLAY CONTROL! DONKEY KONG JUNGLE BEAT,1/1/2008,Platform,0.24,0.17,0.14,0.05,0.61
3307,SMALL SOLDIERS,1/1/1998,Platform,0.34,0.23,0,0.04,0.61
3309,LITTLEST PET SHOP: GARDEN,1/1/2008,Simulation,0.31,0.24,0,0.06,0.61
3311,DUKE NUKEM: TOTAL MELTDOWN,1/1/1997,Shooter,0.34,0.23,0,0.04,0.61
3312,PAC-MAN PARTY,1/1/2010,Misc,0.47,0.09,0.01,0.04,0.61
3315,SIMCITY DS,1/1/2007,Simulation,0.33,0.03,0.21,0.03,0.61
3317,PETZ: DOGZ PACK,1/1/2008,Simulation,0.56,0,0,0.05,0.61
3319,FINAL FANTASY IV ADVANCE,1/1/2005,Role-Playing,0.27,0.1,0.22,0.01,0.61
3321,TOMB RAIDER CHRONICLES,1/1/1999,Action,0.34,0.23,0,0.04,0.61
3323,DRAGON BALL Z: BUU'S FURY,1/1/2004,Action,0.44,0.16,0,0.01,0.61
3327,SPIDER-MAN: MYSTERIO'S MENACE,1/1/2001,Action,0.43,0.16,0,0.01,0.61
3330,GAME & WATCH GALLERY 4,1/1/2002,Misc,0.43,0.16,0,0.01,0.61
3331,LITTLEST PET SHOP: JUNGLE,1/1/2008,Simulation,0.34,0.2,0,0.06,0.61
3332,NARUTO: ULTIMATE NINJA,1/1/2003,Fighting,0.5,0.02,0,0.08,0.61
3333,FIGHTERS UNCAGED,1/1/2010,Fighting,0.31,0.24,0,0.06,0.61
3335,NEW PLAY CONTROL! PIKMIN 2,1/1/2009,Strategy,0.11,0.14,0.33,0.02,0.6
3338,MONSTER TRUCKS,1/1/2004,Racing,0.43,0.16,0,0.01,0.6
3340,WAVE RACE: BLUE STORM,1/1/2001,Racing,0.4,0.1,0.09,0.02,0.6
3343,MONHUN NIKKI: POKA POKA AILU MURA,1/1/2010,Role-Playing,0,0,0.6,0,0.6
3347,GRAND THEFT AUTO: CHINATOWN WARS,1/1/2013,Action,0.87,1.07,0.08,0.42,2.43
3349,WARIOWARE D.I.Y.,1/1/2009,Misc,0.18,0.19,0.2,0.04,0.6
3351,NASCAR 99,1/1/2015,Action,2.39,0.08,0,0.05,2.5
3359,PUYO PUYO SUN,1/1/1997,Puzzle,0,0,0.6,0,0.6
3362,MICKEY'S SPEEDWAY USA,1/1/2000,Racing,0.37,0.08,0.14,0.01,0.6
3363,INTERNATIONAL SUPERSTAR SOCCER 64,1/1/1997,Sports,0.09,0.26,0.23,0.02,0.6
3367,FROM TV ANIMATION ONE PIECE: GRAND BATTLE 2,1/1/2002,Fighting,0,0,0.56,0.04,0.6
3368,BEATMANIA APPEND 3RDMIX,1/1/1998,Simulation,0,0,0.56,0.04,0.6
3369,PGR3 - PROJECT GOTHAM RACING 3,1/1/2005,Racing,0.49,0.03,0.03,0.05,0.6
3372,XENA: WARRIOR PRINCESS,1/1/1998,Adventure,0.33,0.23,0,0.04,0.6
3376,KINECT RUSH: A DISNEY PIXAR ADVENTURE,1/1/2012,Adventure,0.38,0.16,0,0.05,0.6
3380,ASPHALT: URBAN GT,1/1/2004,Racing,0.31,0.22,0,0.06,0.6
3381,THE FIGHT: LIGHTS OUT,1/1/2010,Fighting,0.29,0.22,0,0.09,0.6
3382,DAI-2-JI SUPER ROBOT TAISEN Α,1/1/2003,Strategy,0,0,0.6,0,0.6
3383,POKEMON TROZEI!,1/1/2005,Puzzle,0.26,0,0.31,0.02,0.6
3389,DAI-3-JI SUPER ROBOT TAISEN Α: SHUUEN NO GINGA E,1/1/2005,Strategy,0,0,0.59,0,0.59
3391,JIKKYOU POWERFUL PRO YAKYUU '97 KAIMAKUBAN,1/1/1997,Sports,0,0,0.56,0.04,0.59
3394,JAMPACK FALL 2001,1/1/2001,Misc,0.33,0.22,0,0.04,0.59
3396,FINAL FANTASY: THE 4 HEROES OF LIGHT,1/1/2009,Role-Playing,0.23,0.11,0.23,0.03,0.59
3400,TOTAL WAR: SHOGUN 2,1/1/2011,Strategy,0.19,0.31,0,0.09,0.59
3401,JIKKYOU POWERFUL PRO YAKYUU '98 KAIMAKUBAN,1/1/1998,Sports,0,0,0.55,0.04,0.59
3403,YAKUZA 5,1/1/2012,Action,0,0,0.59,0,0.59
3405,BURGERTIME,1/1/1981,Puzzle,0.55,0.03,0,0.01,0.59
3406,NARUTO: THE BROKEN BOND,1/1/2008,Action,0.24,0.28,0,0.07,0.59
3414,EXTREME-G,1/1/1997,Racing,0.47,0.11,0,0.01,0.59
3417,DEAD OR ALIVE XTREME BEACH VOLLEYBALL,1/1/2003,Sports,0.36,0.08,0.14,0.02,0.59
3425,GAME PARTY IN MOTION,1/1/2010,Misc,0.36,0.18,0,0.05,0.59
3426,BARBIE: RACE & RIDE,1/1/1999,Action,0.33,0.22,0,0.04,0.59
3429,FINAL FANTASY ANNIVERSARY EDITION,1/1/2007,Role-Playing,0.39,0.02,0.13,0.04,0.59
3431,GOD OF WAR III,1/1/2008,Action,2.97,1.65,0.13,0.73,5.47
3434,HARVEST MOON: FRIENDS OF MINERAL TOWN,1/1/2003,Simulation,0.34,0.13,0.11,0.01,0.59
3437,KIRBY'S DREAM COURSE,1/1/1994,Sports,0,0,0.59,0,0.59
3439,MEGA MAN X7,1/1/2003,Action,0.22,0.17,0.14,0.06,0.58
3443,THE CONDUIT,1/1/2009,Shooter,0.29,0.23,0,0.06,0.58
3446,WHO WANTS TO BE A MILLIONAIRE,1/1/1997,Role-Playing,2.39,0.3,0,0.05,2.74
3450,NBA LIVE 2001,1/1/2005,Role-Playing,1.22,0.87,0.04,0.21,2.35
3451,007: THE WORLD IS NOT ENOUGH,1/1/2004,Role-Playing,1.64,0.73,0.02,0.09,2.47
3452,HARVEST MOON: SUNSHINE ISLANDS,1/1/2008,Simulation,0.35,0.03,0.17,0.03,0.58
3455,THE SIMS 3: WORLD ADVENTURES,1/1/2009,Simulation,0.02,0.18,0,0.39,0.58
3456,KINECT SPORTS RIVALS,1/1/2014,Sports,0.3,0.22,0.02,0.04,0.58
3459,CALL OF DUTY: MODERN WARFARE 3,1/1/2014,Shooter,15.58,11.29,0.62,3.35,30.83
3462,SAMMY SOSA HIGH HEAT BASEBALL 2001,1/1/2000,Sports,0.32,0.22,0,0.04,0.58
3466,HARVEST MOON: THE TALE OF TWO TOWNS,1/1/2010,Simulation,0.27,0.06,0.22,0.03,0.58
3467,FIFA: ROAD TO  WORLD CUP 98,1/1/1997,Sports,0.15,0.39,0,0.03,0.58
3468,WORLD CUP 98,1/1/1998,Sports,0.14,0.4,0,0.04,0.58
3469,INTERNATIONAL SUPERSTAR SOCCER '98,1/1/1998,Sports,0.06,0.3,0.19,0.03,0.58
3471,UNREAL TOURNAMENT,1/1/2000,Shooter,0.28,0.22,0,0.07,0.58
3472,DIGIMON WORLD 2,1/1/2000,Role-Playing,0.23,0.16,0.16,0.04,0.58
3475,XENOSAGA EPISODE II: JENSEITS VON GUT UND BÖSE,1/1/2004,Role-Playing,0.28,0.22,0,0.07,0.58
3476,GEX: ENTER THE GECKO,1/1/1998,Platform,0.32,0.22,0,0.04,0.58
3477,SHREK 2: BEG FOR MERCY,1/1/2004,Adventure,0.42,0.15,0,0.01,0.58
3478,MEGA MAN STAR FORCE 2: ZERKER X NINJA / SAURIAN,1/1/2007,Action,0.25,0,0.31,0.02,0.58
3480,PETZ NURSERY,1/1/2009,Simulation,0.53,0,0,0.04,0.58
3481,CONTRA: SHATTERED SOLDIER,1/1/2002,Shooter,0.28,0.22,0,0.07,0.58
3482,CHAMPIONSHIP MOTOCROSS FEATURING RICKY CARMICHAEL,1/1/1998,Racing,0.32,0.22,0,0.04,0.58
3483,DRAGON BALL Z: CHOU SAIYA DENSETSU,1/1/1992,Role-Playing,0,0,0.58,0,0.58
3486,PHOENIX WRIGHT: ACE ATTORNEY - JUSTICE FOR ALL,1/1/2006,Adventure,0.24,0.05,0.26,0.03,0.58
3487,FIRE EMBLEM: SEISEN NO KEIFU,1/1/1996,Strategy,0,0,0.58,0,0.58
3491,TENCHU 2: BIRTH OF THE STEALTH ASSASSINS,1/1/2000,Action,0.32,0.22,0,0.04,0.58
3493,MASS EFFECT,1/1/2011,Sports,1.83,1.39,0.03,0.36,3.61
3494,NARUTO: UZUMAKI CHRONICLES 2,1/1/2006,Action,0.28,0.22,0,0.07,0.58
3498,RAPALA: WE FISH,1/1/2009,Sports,0.52,0.02,0,0.04,0.58
3502,RATCHET & CLANK: QUEST FOR BOOTY,1/1/2008,Platform,0,0.53,0,0.04,0.58
3506,SHIN MEGAMI TENSEI IV,1/1/2013,Role-Playing,0.28,0,0.27,0.02,0.57
3510,ATV OFFROAD FURY: BLAZIN' TRAILS,1/1/2005,Racing,0.53,0,0,0.04,0.57
3511,FAR CRY INSTINCTS,1/1/2005,Shooter,0.32,0.24,0,0.02,0.57
3518,MOBILE SUIT GUNDAM: GIREN NO YABOU- ZEON NO KEIFU,1/1/2000,Strategy,0,0,0.54,0.04,0.57
3519,SPYRO ORANGE: THE CORTEX CONSPIRACY,1/1/2004,Action,0.41,0.15,0,0.01,0.57
3522,BEYOND THE BEYOND,1/1/1995,Role-Playing,0.11,0.08,0.35,0.04,0.57
3524,RAYMAN RAVING RABBIDS 2,1/1/2007,Action,1.56,0.83,0,0.26,2.65
3527,NO MORE HEROES,1/1/2007,Action,0.3,0.17,0.04,0.05,0.57
3529,PETZ WILD ANIMALS: TIGERZ,1/1/2008,Simulation,0.52,0.01,0,0.04,0.57
3530,NARUTO: ULTIMATE NINJA 2,1/1/2004,Fighting,0.47,0.02,0,0.08,0.57
3533,3D DOT GAME HEROES,1/1/2009,Role-Playing,0.36,0.12,0.03,0.07,0.57
3534,THE MYSTERIOUS MURASAME CASTLE,1/1/1986,Action,0,0,0.57,0,0.57
3539,BLOOD WAKE,1/1/2001,Shooter,0.43,0.12,0,0.02,0.57
3540,DYNASTY WARRIORS 5: XTREME LEGENDS,1/1/2005,Action,0.11,0.08,0.35,0.03,0.57
3543,JAMPACK SUMMER 2002,1/1/2002,Misc,0.28,0.22,0,0.07,0.57
3546,SUPER BOMBERMAN,1/1/1992,Puzzle,0,0,0.57,0,0.57
3549,SD GUNDAM G GENERATION NEO,1/1/2002,Strategy,0,0,0.57,0,0.57
3550,BRATZ 4 REAL,1/1/2007,Adventure,0.29,0.22,0,0.06,0.57
3551,RALLISPORT CHALLENGE,1/1/2002,Racing,0.39,0.16,0,0.02,0.57
3552,RESIDENT EVIL OUTBREAK FILE #2,1/1/2004,Action,0.19,0.15,0.17,0.05,0.57
3553,BOB THE BUILDER: CAN WE FIX IT?,1/1/2000,Action,0.31,0.21,0,0.04,0.57
3561,BREATH OF FIRE IV,1/1/2000,Role-Playing,0.11,0.08,0.34,0.04,0.56
3562,DRAGON'S DOGMA,1/1/2003,Action,0.83,0.7,0.79,0.25,2.58
3563,ODIN SPHERE,1/1/2007,Role-Playing,0.23,0.18,0.09,0.06,0.56
3564,DONKEY KONG JUNGLE CLIMBER,1/1/2007,Platform,0.26,0.04,0.24,0.03,0.56
3570,CLASSIC NES SERIES: DR. MARIO,1/1/2004,Puzzle,0.31,0.11,0.13,0.01,0.56
3573,"MONSTERS, INC. SCREAM TEAM",1/1/2001,Platform,0.31,0.21,0,0.04,0.56
3574,HARRY POTTER COLLECTION,1/1/2006,Misc,0.28,0.21,0,0.07,0.56
3575,DONKEY KONG,1/1/2006,Sports,3.16,0.75,1.39,0.37,5.66
3576,YU-GI-OH! WORLD CHAMPIONSHIP TOURNAMENT 2004,1/1/2004,Misc,0.4,0.15,0,0.01,0.56
3578,HOTEL DUSK: ROOM 215,1/1/2007,Adventure,0.27,0.05,0.22,0.03,0.56
3584,ROCKSMITH,1/1/2009,Shooter,1.36,0.58,0.1,0.25,2.28
3588,NASCAR RUMBLE,1/1/2000,Racing,0.31,0.21,0,0.04,0.56
3591,WWE RAW 2,1/1/2003,Fighting,0.43,0.11,0,0.02,0.56
3593,MEGA MAN X2,1/1/1993,Platform,0.09,0.02,0.45,0,0.56
3596,FULLMETAL ALCHEMIST AND THE BROKEN ANGEL,1/1/2003,Role-Playing,0.15,0.12,0.26,0.04,0.56
3598,FINAL FANTASY IV: THE COMPLETE COLLECTION,1/1/2011,Role-Playing,0.13,0.09,0.27,0.06,0.56
3600,LIPS: NUMBER ONE HITS,1/1/2009,Misc,0.15,0.35,0,0.07,0.56
3601,HAMTARO: HAM-HAMS UNITE!,1/1/2001,Role-Playing,0,0,0.56,0,0.56
3603,VIVA PINATA: POCKET PARADISE,1/1/2008,Simulation,0.27,0.23,0,0.06,0.56
3605,BARBIE GROOVY GAMES,1/1/2002,Misc,0.4,0.15,0,0.01,0.56
3606,YU-GI-OH! RESHEF OF DESTRUCTION,1/1/2003,Strategy,0.4,0.15,0,0.01,0.56
3607,BLINX: THE TIME SWEEPER,1/1/2002,Platform,0.39,0.15,0,0.02,0.56
3611,FATAL FURY SPECIAL,1/1/1994,Fighting,0,0,0.56,0,0.56
3614,DS BIMOJI TRAINING,1/1/2008,Misc,0,0,0.56,0,0.56
3616,PETZ CATZ CLAN,1/1/2008,Simulation,0.48,0.04,0,0.04,0.56
3617,SOUL SACRIFICE,1/1/2013,Role-Playing,0.18,0.09,0.22,0.06,0.56
3620,SOLDIER OF FORTUNE: GOLD EDITION,1/1/2001,Shooter,0.27,0.21,0,0.07,0.56
3621,RUNE FACTORY: A FANTASY HARVEST MOON,1/1/2006,Role-Playing,0.37,0.02,0.14,0.03,0.56
3627,GOD OF WAR: ORIGINS COLLECTION,1/1/2011,Action,0.39,0.08,0.02,0.06,0.56
3628,FINAL FANTASY X / X-2 HD REMASTER,1/1/2011,Racing,0.64,0.71,0.6,0.34,2.3
3632,ZHUZHU PETS 2: FEATURING THE WILD BUNCH,1/1/2010,Simulation,0.41,0.11,0,0.04,0.55
3634,SOUL REAVER 2,1/1/2001,Action,0.27,0.21,0,0.07,0.55
3635,METAL GEAR SOLID 3: SUBSISTENCE,1/1/2005,Action,0.34,0.01,0.15,0.06,0.55
3638,DAYTONA USA,1/1/1994,Racing,0,0,0.55,0,0.55
3641,WWF RAW,1/1/2002,Fighting,0.4,0.13,0,0.02,0.55
3643,JUMP SUPER STARS,1/1/2005,Fighting,0,0,0.55,0,0.55
3645,THE ACTIVISION DECATHLON,1/1/1982,Sports,0.52,0.03,0,0.01,0.55
3646,SIMPLE 1500 SERIES VOL. 73: THE INVADERS ~SPACE INVADERS 1500~,1/1/2001,Shooter,0.31,0.21,0,0.04,0.55
3648,FIGHTING FORCE 2,1/1/1999,Action,0.31,0.21,0,0.04,0.55
3650,YOKAI SANGOKUSHI,1/1/2016,Action,0,0,0.55,0,0.55
3651,EXTERMINATION,1/1/2001,Action,0.21,0.16,0.12,0.05,0.55
3653,UNIT 13,1/1/2012,Shooter,0.29,0.15,0.04,0.07,0.55
3654,TATSUNOKO VS. CAPCOM: ULTIMATE ALL-STARS,1/1/2010,Fighting,0.32,0.16,0.03,0.05,0.55
3657,SECRET AGENT CLANK(US SALES),1/1/2008,Platform,0.33,0.22,0,0,0.55
3659,DERBY STALLION 04,1/1/2004,Sports,0,0,0.55,0,0.55
3662,CROSSWORDS,1/1/2008,Puzzle,0.51,0,0,0.04,0.55
3664,MEGA MAN ZERO,1/1/2002,Platform,0.22,0.08,0.24,0.01,0.55
3665,CONTENDER 2,1/1/2000,Fighting,0.31,0.21,0,0.04,0.55
3668,SD GUNDAM G GENERATION ZERO,1/1/1999,Strategy,0,0,0.51,0.04,0.55
3669,SUPER ROBOT TAISEN F,1/1/1997,Strategy,0,0,0.55,0,0.55
3671,SOCCER TSUKU 2002: J-LEAGUE PRO SOCCER CLUB O TSUKUROU!,1/1/2002,Sports,0,0,0.55,0,0.55
3672,TIME CRISIS: RAZING STORM,1/1/2010,Shooter,0.18,0.21,0.07,0.08,0.55
3676,RUNE FACTORY 4,1/1/2012,Role-Playing,0.31,0,0.21,0.03,0.55
3677,SUMMER SPORTS: PARADISE ISLAND,1/1/2008,Sports,0.49,0.02,0,0.04,0.55
3682,JAK X: COMBAT RACING,1/1/2005,Racing,0.45,0.02,0,0.07,0.55
3686,TOP GUN: FIRE AT WILL!,1/1/1996,Misc,0.3,0.21,0,0.04,0.55
3688,DRAGON BALL Z: SHIN BUDOKAI,1/1/2006,Fighting,0.26,0.08,0.13,0.07,0.55
3692,RED DEAD REDEMPTION: UNDEAD NIGHTMARE,1/1/2007,Sports,1.01,0.85,0.08,0.27,2.22
3696,GEKIKUUKAN PRO YAKYUU: AT THE END OF THE CENTURY 1999,1/1/2000,Sports,0,0,0.54,0,0.54
3697,MEDAROT 2: KABUTO / KUWAGATA VERSION,1/1/1999,Role-Playing,0,0,0.54,0,0.54
3698,EXCITE TRUCK,1/1/2006,Racing,0.4,0.03,0.08,0.04,0.54
3701,DANCE DANCE REVOLUTION ULTRAMIX,1/1/2003,Simulation,0.42,0.11,0,0.02,0.54
3707,FRONT MISSION 4,1/1/2003,Strategy,0.14,0.11,0.25,0.04,0.54
3708,THE FAIRLY ODD PARENTS: BREAKIN' DA RULES,1/1/2003,Platform,0.39,0.14,0,0.01,0.54
3710,INAZUMA ELEVEN,1/1/2008,Role-Playing,0,0.14,0.38,0.02,0.54
3711,NINOKUNI: SHIKKOKU NO MADOUSHI,1/1/2010,Role-Playing,0,0,0.54,0,0.54
3712,CALL OF DUTY 3,1/1/2015,Adventure,2.98,1.59,0.05,0.68,5.3
3718,ACTION FORCE,1/1/1982,Action,0.5,0.03,0,0.01,0.54
3720,FIFA 99,1/1/1998,Sports,0.11,0.39,0,0.03,0.54
3721,KIDOU SENSHI GUNDAM: EXTREME VS,1/1/2011,Fighting,0,0,0.54,0,0.54
3724,BUST A GROOVE,1/1/1998,Misc,0.09,0.06,0.35,0.04,0.54
3725,FIRE EMBLEM: PATH OF RADIANCE,1/1/2005,Action,0.29,0.08,0.16,0.01,0.54
3726,DRAGON QUEST CHARACTERS: TORNEKO NO DAIBOUKEN 3: FUSHIGI NO DUNGEON,1/1/2002,Role-Playing,0,0,0.54,0,0.54
3727,LET'S DRAW!,1/1/2008,Misc,0.24,0.23,0,0.06,0.54
3728,PACHI-SLOT ARUZE OUKOKU 2,1/1/1999,Misc,0,0,0.5,0.04,0.54
3730,VALKYRIA CHRONICLES II,1/1/2010,Role-Playing,0.12,0.16,0.18,0.09,0.54
3733,RUNE FACTORY 2: A FANTASY HARVEST MOON,1/1/2008,Role-Playing,0.33,0.03,0.15,0.03,0.54
3735,A BUG'S LIFE,1/1/2011,Racing,2.45,0.85,0,0.12,3.42
3740,GREG HASTINGS' TOURNAMENT PAINTBALL,1/1/2004,Shooter,0.46,0.06,0,0.02,0.54
3741,HELLO KITTY: BIG CITY DREAMS,1/1/2008,Puzzle,0.42,0.08,0,0.04,0.54
3742,STAR FOX COMMAND,1/1/2006,Shooter,0.39,0.01,0.1,0.04,0.54
3745,INAZUMA ELEVEN GO,1/1/2011,Role-Playing,0,0.05,0.48,0,0.54
3751,MAGICIAN'S QUEST: MYSTERIOUS TIMES,1/1/2008,Role-Playing,0.04,0.01,0.48,0,0.54
3753,WAR OF THE MONSTERS,1/1/2003,Fighting,0.26,0.2,0,0.07,0.54
3754,TALES OF SYMPHONIA: DAWN OF THE NEW WORLD,1/1/2008,Role-Playing,0.22,0.05,0.24,0.03,0.54
3758,"SAKURA TAISEN 2 - KIMI, SHINITAMOU KOTO NAKARE",1/1/1998,Adventure,0,0,0.53,0,0.53
3760,TIME CRISIS II,1/1/2001,Shooter,0.26,0.2,0,0.07,0.53
3761,CLOCK TOWER,1/1/1996,Adventure,0.07,0.05,0.38,0.03,0.53
3764,JAMPACK VOLUME 11,1/1/2004,Misc,0.26,0.2,0,0.07,0.53
3770,007 RACING,1/1/2000,Racing,0.3,0.2,0,0.03,0.53
3779,JAMPACK VOL. 2,1/1/1996,Misc,0.3,0.2,0,0.03,0.53
3781,SESAME STREET: ONCE UPON A MONSTER,1/1/2011,Misc,0.39,0.1,0,0.04,0.53
3782,VIRTUAL SOCCER,1/1/1993,Sports,0,0,0.53,0,0.53
3784,WINNING POST,1/1/1993,Sports,0,0,0.53,0,0.53
